date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:46:32	1897/1897	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://www.caretta-spa.cz/images/NDk1eDB4NzA=/xwi-fi+aplikace+2.jpg.pagespeed.ic.tQTnJAo6dM.jpg	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/images/NDk1eDB4NzA=/xwi-fi+aplikace+2.jpg.pagespeed.ic.tQTnJAo6dM.jpg	(from https://www.caretta-spa.cz/caretta-connect)
16:46:32	2636/2636	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://www.caretta-spa.cz/images/NDk0eDB4NzA=/xwi-fi+aplikace.jpg.pagespeed.ic.WJwnhitoKC.jpg	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/images/NDk0eDB4NzA=/xwi-fi+aplikace.jpg.pagespeed.ic.WJwnhitoKC.jpg	(from https://www.caretta-spa.cz/caretta-connect)
16:46:32	1799/1799	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://www.caretta-spa.cz/img/xatelier3m.png.pagespeed.ic.peixhhuCot.png	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/img/xatelier3m.png.pagespeed.ic.peixhhuCot.png	(from https://www.caretta-spa.cz/caretta-connect)
16:46:33	1571/1571	---M--	200	added ('OK')	image/png	etag:%225ad06492-623%22	https://www.caretta-spa.cz/img/rails-footer.png	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/img/rails-footer.png	(from https://www.caretta-spa.cz/caretta-connect)
16:46:33	95869/95869	---M-Z	200	added ('OK')	application/javascript	etag:W/%220%22	https://www.caretta-spa.cz/plugins/jquery/jquery.min.js.pagespeed.jm.iDyG3vc4gw.js	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/plugins/jquery/jquery.min.js.pagespeed.jm.iDyG3vc4gw.js	(from https://www.caretta-spa.cz/caretta-connect)
16:46:33	36919/36919	---M-Z	200	added ('OK')	application/javascript	etag:W/%220%22	https://www.caretta-spa.cz/js/bootstrap.min.js.pagespeed.jm.ACjAVc6v8f.js	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/js/bootstrap.min.js.pagespeed.jm.ACjAVc6v8f.js	(from https://www.caretta-spa.cz/caretta-connect)
16:46:33	42862/42862	---M-Z	200	added ('OK')	application/javascript	etag:W/%220%22	https://www.caretta-spa.cz/plugins/slick/slick.min.js.pagespeed.jm.7-LcV797cx.js	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/plugins/slick/slick.min.js.pagespeed.jm.7-LcV797cx.js	(from https://www.caretta-spa.cz/caretta-connect)
16:46:34	93608/93608	---M-Z	200	added ('OK')	application/javascript	etag:W/%22PSA-aj-8qKSBBuAbp%22	https://www.caretta-spa.cz/plugins/slider-pro-master/dist/js/jquery.sliderPro.min.js	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/plugins/slider-pro-master/dist/js/jquery.sliderPro.min.js	(from https://www.caretta-spa.cz/caretta-connect)
16:46:35	37573/37573	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20Nov%202021%2015:46:31%20GMT	https://www.caretta-spa.cz/images/MjIyeDE5MjB4MA==/xv,PC3,PAD,PC5,P99ivka-individual+banner.jpg.pagespeed.ic.zuPNpDyMvR.jpg	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/images/MjIyeDE5MjB4MA==/xv,PC3,PAD,PC5,P99ivka-individual+banner.jpg.pagespeed.ic.zuPNpDyMvR.jpg	(from https://www.caretta-spa.cz/virivky/caretta-individual)
16:46:35	90649/90649	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20Nov%202021%2015:46:31%20GMT	https://www.caretta-spa.cz/images/MzUweDc2N3gw/xvirivka+individual+u+textu_2.jpg.pagespeed.ic.AGlGOPZ2hK.jpg	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/images/MzUweDc2N3gw/xvirivka+individual+u+textu_2.jpg.pagespeed.ic.AGlGOPZ2hK.jpg	(from https://www.caretta-spa.cz/virivky/caretta-individual)
16:46:35	61126/61126	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://www.caretta-spa.cz/images/MzQ5eDc2N3gw/xvirivka+individual+utextu.jpg.pagespeed.ic.XjydUrOKTU.jpg	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/images/MzQ5eDc2N3gw/xvirivka+individual+utextu.jpg.pagespeed.ic.XjydUrOKTU.jpg	(from https://www.caretta-spa.cz/virivky/caretta-individual)
16:46:35	3285/3285	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://www.caretta-spa.cz/images/MzUweDB4NzA=/xvirivka+individual+u+textu_2.jpg.pagespeed.ic.jvTz-liCMR.jpg	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/images/MzUweDB4NzA=/xvirivka+individual+u+textu_2.jpg.pagespeed.ic.jvTz-liCMR.jpg	(from https://www.caretta-spa.cz/virivky/caretta-individual)
16:46:36	3200/3200	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://www.caretta-spa.cz/images/MzQ5eDB4NzA=/xvirivka+individual+utextu.jpg.pagespeed.ic.m5esDY3DPm.jpg	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/images/MzQ5eDB4NzA=/xvirivka+individual+utextu.jpg.pagespeed.ic.m5esDY3DPm.jpg	(from https://www.caretta-spa.cz/virivky/caretta-individual)
16:46:36	67686/67686	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2006%20Nov%202021%2015:46:32%20GMT	https://www.caretta-spa.cz/virivky/POST	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/virivky/POST	(from https://www.caretta-spa.cz/virivky/caretta-individual)
16:46:36	35891/35891	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://www.caretta-spa.cz/images/Njg1eDc2N3gw/xDSC_6844.JPG.pagespeed.ic.dKbvWt0qTI.jpg	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/images/Njg1eDc2N3gw/xDSC_6844.JPG.pagespeed.ic.dKbvWt0qTI.jpg	(from https://www.caretta-spa.cz/novinky/ochlazovaci-kad-budfitter)
16:46:37	67686/67686	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2006%20Nov%202021%2015:46:33%20GMT	https://www.caretta-spa.cz/novinky/POST	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/novinky/POST	(from https://www.caretta-spa.cz/novinky/ochlazovaci-kad-budfitter)
16:46:38	116937/116937	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Nov%202021%2015:46:33%20GMT	https://www.caretta-spa.cz/novinky?page=2	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/novinky4658.html	(from https://www.caretta-spa.cz/novinky)
16:46:38	110238/110238	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Nov%202021%2015:46:34%20GMT	https://www.caretta-spa.cz/novinky/postupne-navyseni-cen	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/novinky/postupne-navyseni-cen.html	(from https://www.caretta-spa.cz/novinky)
16:46:38	30496/30496	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20Nov%202021%2015:46:34%20GMT	https://www.caretta-spa.cz/images/NjcweDc2N3gw/xCENA,P282,P29.jpg.pagespeed.ic.Y93prA2-Qh.jpg	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/images/NjcweDc2N3gw/xCENA,P282,P29.jpg.pagespeed.ic.Y93prA2-Qh.jpg	(from https://www.caretta-spa.cz/novinky)
16:46:38	112613/112613	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Nov%202021%2015:46:34%20GMT	https://www.caretta-spa.cz/novinky/moderni-zahradni-sauna-lucciola	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/novinky/moderni-zahradni-sauna-lucciola.html	(from https://www.caretta-spa.cz/novinky)
16:46:39	79579/79579	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20Nov%202021%2015:46:34%20GMT	https://www.caretta-spa.cz/images/NjQyeDc2N3gw/xLuciolla_CZ_2.jpg.pagespeed.ic.EuTcHFfSy6.jpg	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/images/NjQyeDc2N3gw/xLuciolla_CZ_2.jpg.pagespeed.ic.EuTcHFfSy6.jpg	(from https://www.caretta-spa.cz/novinky)
16:46:39	112831/112831	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Nov%202021%2015:46:35%20GMT	https://www.caretta-spa.cz/novinky/rozsirujeme-tym-caretta-spa	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/novinky/rozsirujeme-tym-caretta-spa.html	(from https://www.caretta-spa.cz/novinky)
16:46:39	54246/54246	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Nov%202021%2019:41:21%20GMT	https://www.caretta-spa.cz/images/NjQxeDc2N3gw/xhled,PC3,PA1me-stola,PC5,P99e.jpg.pagespeed.ic.b5XNusqLbJ.jpg	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/images/NjQxeDc2N3gw/xhled,PC3,PA1me-stola,PC5,P99e.jpg.pagespeed.ic.b5XNusqLbJ.jpg	(from https://www.caretta-spa.cz/novinky)
16:46:40	114292/114292	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Nov%202021%2015:46:35%20GMT	https://www.caretta-spa.cz/novinky/vesele-vanoce-a-stastny-novy-rok-2021	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/novinky/vesele-vanoce-a-stastny-novy-rok-2021.html	(from https://www.caretta-spa.cz/novinky)
16:46:40	58930/58930	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20Nov%202021%2015:46:36%20GMT	https://www.caretta-spa.cz/images/NjM4eDc2N3gw/xPF-2021.jpg.pagespeed.ic.VfNtEOxvGj.jpg	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/images/NjM4eDc2N3gw/xPF-2021.jpg.pagespeed.ic.VfNtEOxvGj.jpg	(from https://www.caretta-spa.cz/novinky)
16:46:40	114770/114770	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Nov%202021%2015:46:36%20GMT	https://www.caretta-spa.cz/novinky/posledni-objednavky-virivek-za-letosni-ceny	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/novinky/posledni-objednavky-virivek-za-letosni-ceny.html	(from https://www.caretta-spa.cz/novinky)
16:46:40	71151/71151	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20Nov%202021%2015:46:36%20GMT	https://www.caretta-spa.cz/images/NjM3eDc2N3gw/xVyprodej-virivek-za-letosni-ceny.jpg.pagespeed.ic.m05ZmxSR6Z.jpg	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/images/NjM3eDc2N3gw/xVyprodej-virivek-za-letosni-ceny.jpg.pagespeed.ic.m05ZmxSR6Z.jpg	(from https://www.caretta-spa.cz/novinky)
16:46:41	116519/116519	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Nov%202021%2015:46:37%20GMT	https://www.caretta-spa.cz/novinky/akce-ukoncena-letni-vyprodej-skladovych-a-predvadecich-virivek	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/novinky/akce-ukoncena-letni-vyprodej-skladovych-a-predvadecich-virivek.html	(from https://www.caretta-spa.cz/novinky)
16:46:41	70955/70955	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20Nov%202021%2015:46:37%20GMT	https://www.caretta-spa.cz/images/NjM2eDc2N3gw/xVyprodej_skladu_2.jpg.pagespeed.ic.otisNPDrTj.jpg	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/images/NjM2eDc2N3gw/xVyprodej_skladu_2.jpg.pagespeed.ic.otisNPDrTj.jpg	(from https://www.caretta-spa.cz/novinky)
16:46:42	114822/114822	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Nov%202021%2015:46:37%20GMT	https://www.caretta-spa.cz/novinky/vsude-dobre-doma-nejlip	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/novinky/vsude-dobre-doma-nejlip.html	(from https://www.caretta-spa.cz/novinky)
16:46:42	54188/54188	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Nov%202021%2019:41:21%20GMT	https://www.caretta-spa.cz/images/NjM1eDc2N3gw/xvi,PCC,P81r,PCC,P8Civka+gemino+vs,PCC,P8Cude+dobr,PCC,P8Ce+doma+nejli,PCC,P81p+1.jpg.pagespeed.ic.7gsI2pNWN2.jpg	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/images/NjM1eDc2N3gw/xvi,PCC,P81r,PCC,P8Civka+gemino+vs,PCC,P8Cude+dobr,PCC,P8Ce+doma+nejli,PCC,P81p+1.jpg.pagespeed.ic.7gsI2pNWN2.jpg	(from https://www.caretta-spa.cz/novinky)
16:46:42	112780/112780	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Nov%202021%2015:46:38%20GMT	https://www.caretta-spa.cz/novinky/pripravujeme-novy-venkovni-showroom-caretta-spa	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/novinky/pripravujeme-novy-venkovni-showroom-caretta-spa.html	(from https://www.caretta-spa.cz/novinky)
16:46:43	458736/458736	---M--	200	added ('OK')	image/png	date:Sat,%2006%20Nov%202021%2015:46:38%20GMT	https://www.caretta-spa.cz/images/NjM0eDc2N3gw/xoutdoor+showroom+CARETTASPA.png.pagespeed.ic.cJ6BrAhsfo.jpg	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/images/NjM0eDc2N3gw/xoutdoor+showroom+CARETTASPA.png.pagespeed.ic.cJ6BrAhsfo.png	(from https://www.caretta-spa.cz/novinky)
16:46:43	116178/116178	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Nov%202021%2015:46:39%20GMT	https://www.caretta-spa.cz/novinky?page=3	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/novinky9ba9.html	(from https://www.caretta-spa.cz/novinky)
16:46:43	115242/115242	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Nov%202021%2015:46:39%20GMT	https://www.caretta-spa.cz/novinky?page=4	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/novinkyfdb0.html	(from https://www.caretta-spa.cz/novinky)
16:46:44	130453/130453	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://www.caretta-spa.cz/images/MTA3eDE5MjB4MA==/xbanner-v,PC3,PAD,PC5,P99ivky2.jpg.pagespeed.ic.lsu-gE1l9V.jpg	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/images/MTA3eDE5MjB4MA==/xbanner-v,PC3,PAD,PC5,P99ivky2.jpg.pagespeed.ic.lsu-gE1l9V.jpg	(from https://www.caretta-spa.cz/virivky)
16:46:44	83629/83629	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://www.caretta-spa.cz/images/NDIweDgwMHgw/xvirivka,P2Bindividual.jpg.pagespeed.ic.Y4BuSRAT6L.jpg	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/images/NDIweDgwMHgw/xvirivka,P2Bindividual.jpg.pagespeed.ic.Y4BuSRAT6L.jpg	(from https://www.caretta-spa.cz/virivky)
16:46:44	117205/117205	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Nov%202021%2015:46:40%20GMT	https://www.caretta-spa.cz/virivky/tempesta-premium-plus	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/virivky/tempesta-premium-plus.html	(from https://www.caretta-spa.cz/virivky)
16:46:44	49797/49797	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://www.caretta-spa.cz/images/NDMzeDgwMHgw/xtempesta+premium.jpg.pagespeed.ic.JHhyz9zM_J.jpg	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/images/NDMzeDgwMHgw/xtempesta+premium.jpg.pagespeed.ic.JHhyz9zM_J.jpg	(from https://www.caretta-spa.cz/virivky)
16:46:44	10870/10870	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Apr%202018%2010:24:12%20GMT	https://www.caretta-spa.cz/img/pikto2/Nx40xtr-70.png.pagespeed.ic.mOWU15-9ef.png	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/img/pikto2/Nx40xtr-70.png.pagespeed.ic.mOWU15-9ef.png	(from https://www.caretta-spa.cz/virivky)
16:46:45	1493/1493	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://www.caretta-spa.cz/img/pikto2/Nx40xcap-4.png.pagespeed.ic.5598ui0rMj.png	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/img/pikto2/Nx40xcap-4.png.pagespeed.ic.5598ui0rMj.png	(from https://www.caretta-spa.cz/virivky)
16:46:45	1806/1806	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://www.caretta-spa.cz/img/pikto2/Nx40xvariants.png.pagespeed.ic.6krKQ2F_Aw.png	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/img/pikto2/Nx40xvariants.png.pagespeed.ic.6krKQ2F_Aw.png	(from https://www.caretta-spa.cz/virivky)
16:46:45	1600/1600	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://www.caretta-spa.cz/img/pikto2/Nx40xskladem.png.pagespeed.ic.XzEkRcaI2R.png	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/img/pikto2/Nx40xskladem.png.pagespeed.ic.XzEkRcaI2R.png	(from https://www.caretta-spa.cz/virivky)
16:46:46	1464385/1464385	---M--	200	added ('OK')	image/png	etag:%225ab3b7b8-165841%22	https://www.caretta-spa.cz/img/pikto2/palette.png	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/img/pikto2/palette.png	(from https://www.caretta-spa.cz/virivky)
16:46:46	117812/117812	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Nov%202021%2015:46:42%20GMT	https://www.caretta-spa.cz/virivky/club-250	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/virivky/club-250.html	(from https://www.caretta-spa.cz/virivky)
16:46:46	16383/16383	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://www.caretta-spa.cz/images/NjF4ODAweDA=/xv,PC3,PAD,PC5,P99ivky-club+250.jpg.pagespeed.ic.oagAkXWZ3a.jpg	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/images/NjF4ODAweDA=/xv,PC3,PAD,PC5,P99ivky-club+250.jpg.pagespeed.ic.oagAkXWZ3a.jpg	(from https://www.caretta-spa.cz/virivky)
16:46:46	1070/1070	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://www.caretta-spa.cz/img/pikto2/Nx40x1-t.png.pagespeed.ic.6z3iuEqQTv.png	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/img/pikto2/Nx40x1-t.png.pagespeed.ic.6z3iuEqQTv.png	(from https://www.caretta-spa.cz/virivky)
16:46:47	117008/117008	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Nov%202021%2015:46:43%20GMT	https://www.caretta-spa.cz/virivky/colosseo	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/virivky/colosseo.html	(from https://www.caretta-spa.cz/virivky)
16:46:47	40385/40385	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://www.caretta-spa.cz/images/MzUxeDgwMHgw/xcolosseo+web.jpg.pagespeed.ic.d0CcX-Qe9n.jpg	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/images/MzUxeDgwMHgw/xcolosseo+web.jpg.pagespeed.ic.d0CcX-Qe9n.jpg	(from https://www.caretta-spa.cz/virivky)
16:46:47	11325/11325	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Apr%202018%2010:24:13%20GMT	https://www.caretta-spa.cz/img/pikto2/Nx40xtr-23.png.pagespeed.ic.CgtkUmi8iw.png	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/img/pikto2/Nx40xtr-23.png.pagespeed.ic.CgtkUmi8iw.png	(from https://www.caretta-spa.cz/virivky)
16:46:47	1153/1153	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://www.caretta-spa.cz/img/pikto2/Nx40xcap-2-3.png.pagespeed.ic.woY0jRgt09.png	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/img/pikto2/Nx40xcap-2-3.png.pagespeed.ic.woY0jRgt09.png	(from https://www.caretta-spa.cz/virivky)
16:46:48	116908/116908	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Nov%202021%2015:46:44%20GMT	https://www.caretta-spa.cz/virivky/delirio	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/virivky/delirio.html	(from https://www.caretta-spa.cz/virivky)
16:46:48	51421/51421	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://www.caretta-spa.cz/images/MzU0eDgwMHgw/xdelirio+web.jpg.pagespeed.ic.9GNoUYACBY.jpg	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/images/MzU0eDgwMHgw/xdelirio+web.jpg.pagespeed.ic.9GNoUYACBY.jpg	(from https://www.caretta-spa.cz/virivky)
16:46:48	2339/2339	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://www.caretta-spa.cz/img/pikto2/Nx40xtr-26.png.pagespeed.ic.kM8pM1GgEu.png	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/img/pikto2/Nx40xtr-26.png.pagespeed.ic.kM8pM1GgEu.png	(from https://www.caretta-spa.cz/virivky)
16:46:49	120144/120144	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Nov%202021%2015:46:45%20GMT	https://www.caretta-spa.cz/virivky/vyrazeno-z-vyroby-infinite-fresh	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/virivky/vyrazeno-z-vyroby-infinite-fresh.html	(from https://www.caretta-spa.cz/virivky)
16:46:49	36061/36061	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://www.caretta-spa.cz/images/NjJ4ODAweDA=/xv,PC3,PAD,PC5,P99ivky-infinit,PC3,PA9.jpg.pagespeed.ic.gKeFEim3sF.jpg	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/images/NjJ4ODAweDA=/xv,PC3,PAD,PC5,P99ivky-infinit,PC3,PA9.jpg.pagespeed.ic.gKeFEim3sF.jpg	(from https://www.caretta-spa.cz/virivky)
16:46:49	10787/10787	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Apr%202018%2010:24:12%20GMT	https://www.caretta-spa.cz/img/pikto2/Nx40xtr-57.png.pagespeed.ic.XeQBTtLcTS.png	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/img/pikto2/Nx40xtr-57.png.pagespeed.ic.XeQBTtLcTS.png	(from https://www.caretta-spa.cz/virivky)
16:46:49	1618/1618	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://www.caretta-spa.cz/img/pikto2/Nx40xcap-5.png.pagespeed.ic.JOeCZ1lR3B.png	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/img/pikto2/Nx40xcap-5.png.pagespeed.ic.JOeCZ1lR3B.png	(from https://www.caretta-spa.cz/virivky)
16:46:49	24463/24463	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Dec%202017%2008:35:13%20GMT	https://www.caretta-spa.cz/img/pikto2/Nx40x4-t.png.pagespeed.ic.y0I5MVBKWJ.png	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/img/pikto2/Nx40x4-t.png.pagespeed.ic.y0I5MVBKWJ.png	(from https://www.caretta-spa.cz/virivky)
16:46:50	118148/118148	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Nov%202021%2015:46:46%20GMT	https://www.caretta-spa.cz/virivky/vyrazeno-z-vyroby-tempesta-diamond	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/virivky/vyrazeno-z-vyroby-tempesta-diamond.html	(from https://www.caretta-spa.cz/virivky)
16:46:50	47567/47567	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://www.caretta-spa.cz/images/NDMxeDgwMHgw/xtempesta+diamond.jpg.pagespeed.ic.5kMMaBqyLu.jpg	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/images/NDMxeDgwMHgw/xtempesta+diamond.jpg.pagespeed.ic.5kMMaBqyLu.jpg	(from https://www.caretta-spa.cz/virivky)
16:46:50	2274/2274	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://www.caretta-spa.cz/img/pikto2/Nx40xtr-76.png.pagespeed.ic.dmYHskTcoh.png	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/img/pikto2/Nx40xtr-76.png.pagespeed.ic.dmYHskTcoh.png	(from https://www.caretta-spa.cz/virivky)
16:46:51	117434/117434	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Nov%202021%2015:46:46%20GMT	https://www.caretta-spa.cz/virivky/vyrazeno-z-vyroby-tempesta-fresh	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/virivky/vyrazeno-z-vyroby-tempesta-fresh.html	(from https://www.caretta-spa.cz/virivky)
16:46:51	47047/47047	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://www.caretta-spa.cz/images/NDMyeDgwMHgw/xtempesta+fresh.jpg.pagespeed.ic.2lxqa3NhYj.jpg	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/images/NDMyeDgwMHgw/xtempesta+fresh.jpg.pagespeed.ic.2lxqa3NhYj.jpg	(from https://www.caretta-spa.cz/virivky)
16:46:51	10249/10249	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Apr%202018%2010:26:06%20GMT	https://www.caretta-spa.cz/img/pikto2/Nx40xtr-47.png.pagespeed.ic.lDM2Jn2tgr.png	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/img/pikto2/Nx40xtr-47.png.pagespeed.ic.lDM2Jn2tgr.png	(from https://www.caretta-spa.cz/virivky)
16:46:51	128314/128314	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Nov%202021%2015:46:47%20GMT	https://www.caretta-spa.cz/virivky/vyrazeno-z-vyroby-gemino-diamond	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/virivky/vyrazeno-z-vyroby-gemino-diamond.html	(from https://www.caretta-spa.cz/virivky)
16:46:51	43286/43286	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://www.caretta-spa.cz/images/NDI4eDgwMHgw/xgemino+diamond+ivory.jpg.pagespeed.ic.4BnAciNtPb.jpg	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/images/NDI4eDgwMHgw/xgemino+diamond+ivory.jpg.pagespeed.ic.4BnAciNtPb.jpg	(from https://www.caretta-spa.cz/virivky)
16:46:52	2351/2351	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://www.caretta-spa.cz/img/pikto2/Nx40xtr-53.png.pagespeed.ic.BbskcHY2Vx.png	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/img/pikto2/Nx40xtr-53.png.pagespeed.ic.BbskcHY2Vx.png	(from https://www.caretta-spa.cz/virivky)
16:46:52	816/816	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://www.caretta-spa.cz/img/pikto2/Nx40xcap-2.png.pagespeed.ic.Dz2FUOWgWb.png	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/img/pikto2/Nx40xcap-2.png.pagespeed.ic.Dz2FUOWgWb.png	(from https://www.caretta-spa.cz/virivky)
16:46:53	127780/127780	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Nov%202021%2015:46:48%20GMT	https://www.caretta-spa.cz/virivky/vyrazeno-z-vyroby-gemino-premium	C:/My%20Web%20Sites/caretta/www.caretta-spa.cz/virivky/vyrazeno-z-vyroby-gemino-premium.html	(from https://www.caretta-spa.cz/virivky)
